date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume
2015-08-26 3:00:00,None,44,73,4,145,3,3,303.83,0,0,0,Clear,Sky is Clear,5604
2015-08-26 4:00:00,None,260,73,2,150,5,5,282.4,0,0,20,Clouds,few clouds,5604
2015-08-26 5:00:00,None,56,73,3,240,1,1,274.08,0,0,90,Rain,light rain,5605
2015-08-26 5:00:00,None,277,73,3,350,1,1,264.7,0,0,90,Clouds,overcast clouds,5609
2015-08-26 6:00:00,None,53,73,2,170,5,5,294.98,0,0,44,Clouds,scattered clouds,5621
2015-08-26 7:00:00,None,287,73,5,280,8,8,288.17,0,0,1,Clear,sky is clear,5633
2015-08-26 8:00:00,None,148,73,4,250,1,1,286.56,0,0,1,Clear,sky is clear,5635
2015-08-26 9:00:00,None,246,73,8,280,6,6,272.94,0,0,90,Mist,mist,5646
2015-08-26 10:00:00,None,275,73,2,195,9,9,290.37,0,0,1,Clear,sky is clear,5646
2015-08-26 11:00:00,None,179,73,7,219,6,6,290.25,0.3,0,1,Rain,light rain,5654
2015-08-26 12:00:00,None,225,73,2,261,9,9,278.29,0,0,75,Drizzle,light intensity drizzle,5656
2015-08-26 13:00:00,None,126,73,8,160,8,8,258.38,0,0,1,Clear,sky is clear,5668
2015-08-26 14:00:00,None,247,73,3,290,5,5,258.75,0,0,99,Clouds,overcast clouds,5679
2015-08-26 15:00:00,None,265,73,6,323,6,6,282.16,0,0,90,Drizzle,light intensity drizzle,5697
2015-08-26 16:00:00,None,253,73,1,231,7,7,292.47,0,0,48,Clouds,scattered clouds,5702
2015-08-26 17:00:00,None,97,73,4,261,5,5,287.06,0.3,0,1,Mist,mist,5713
2015-08-26 18:00:00,None,243,73,5,176,7,7,293.08,0,0,1,Clear,sky is clear,5720
2015-08-26 19:00:00,None,106,73,3,160,9,9,276.08,0,0,90,Mist,mist,5726
2015-08-26 20:00:00,None,27,73,5,110,7,7,280.95,0,0,75,Clouds,broken clouds,5734
2015-08-26 21:00:00,None,120,73,4,190,2,2,295.87,0.25,0,90,Rain,light rain,5735
2015-08-26 22:00:00,None,218,73,4,240,3,3,274.82,0,0,90,Clouds,overcast clouds,5739
2015-08-26 23:00:00,None,74,73,2,140,6,6,278.09,0,0,1,Clear,sky is clear,5752
2015-08-27 0:00:00,State Fair,132,73,3,160,4,4,274.6,0,0,90,Clouds,overcast clouds,5763
2015-08-27 1:00:00,None,247,73,4,110,1,1,268.02,0,0,90,Mist,mist,5779
2015-08-27 2:00:00,None,132,73,3,270,7,7,267.39,0,0,1,Clear,sky is clear,5786
2015-08-27 3:00:00,None,296,73,2,320,3,3,302.66,0,0,36,Clouds,scattered clouds,5797
2015-08-27 4:00:00,None,227,73,5,147,3,3,283.5,0,0,32,Clouds,scattered clouds,5799
2015-08-27 5:00:00,None,231,73,6,144,7,7,280.76,0,0,5,Clear,sky is clear,5804
2015-08-27 6:00:00,None,122,73,1,72,1,1,295.34,0,0,24,Clouds,few clouds,5810
2015-08-27 7:00:00,None,27,73,0,0,1,1,263.56,0,0,90,Clouds,overcast clouds,5810
2015-08-27 8:00:00,None,228,73,7,316,1,1,287.48,7.39,0,90,Rain,heavy intensity rain,5811
2015-08-27 9:00:00,None,170,73,7,272,4,4,267.63,0,0,1,Haze,haze,5814
2015-08-27 10:00:00,None,79,73,6,270,4,4,273.42,0,0,90,Snow,light snow,5826
2015-08-27 11:00:00,None,16,73,3,116,7,7,289.45,0,0,0,Clear,Sky is Clear,5843
2015-08-27 12:00:00,None,10,73,2,190,6,6,299.66,0,0,40,Clouds,scattered clouds,5856
2015-08-27 13:00:00,None,108,73,5,300,3,3,266.3,0,0,90,Snow,heavy snow,5862
2015-08-27 14:00:00,None,96,73,3,219,9,9,289.96,1.02,0,80,Rain,moderate rain,5865
2015-08-27 15:00:00,None,89,73,4,339,8,8,299.8,0,0,1,Clear,sky is clear,5867
2015-08-27 16:00:00,None,43,73,3,140,9,9,276.75,0,0,90,Rain,light rain,5878
2015-08-27 17:00:00,None,235,73,7,310,2,2,280,0,0,40,Clouds,scattered clouds,5884
2015-08-27 18:00:00,None,232,73,3,306,2,2,279.62,0,0,90,Clouds,overcast clouds,5889
2015-08-27 19:00:00,None,189,73,2,200,8,8,305.13,0,0,40,Clouds,scattered clouds,5893
2015-08-27 20:00:00,None,17,73,2,140,5,5,287.32,0,0,88,Clouds,overcast clouds,5909
2015-08-27 21:00:00,None,252,73,3,161,5,5,286.58,0,0,40,Mist,mist,5919
2015-08-27 22:00:00,None,97,73,4,270,6,6,264.15,0,0,5,Clear,sky is clear,5929
2015-08-27 23:00:00,None,152,73,7,320,9,9,274.46,0,0,1,Haze,haze,5948
2015-08-28 0:00:00,None,37,73,3,153,8,8,283.12,0,0,1,Clear,sky is clear,5952
2015-08-28 1:00:00,None,151,73,6,110,4,4,277.59,0,0,1,Clear,sky is clear,5964
2015-08-28 2:00:00,None,99,73,4,190,2,2,290.85,1.8,0,90,Rain,moderate rain,6000
2015-08-28 3:00:00,None,195,73,5,180,2,2,290.85,1.8,0,90,Drizzle,light intensity drizzle,6000
2015-08-28 4:00:00,None,189,73,3,293,4,4,294.16,5.59,0,1,Rain,heavy intensity rain,6006
2015-08-28 5:00:00,None,46,73,2,308,1,1,294.16,5.59,0,1,Mist,mist,6006
2015-08-28 6:00:00,None,11,73,2,41,2,2,296.15,0,0,1,Clear,sky is clear,6010
2015-08-28 7:00:00,None,43,73,2,29,1,1,290.21,0,0,1,Mist,mist,6017
2015-08-28 8:00:00,None,235,73,3,350,9,9,294.08,0,0,1,Clear,sky is clear,6032
2015-08-28 8:00:00,None,82,73,2,200,7,7,283.15,0,0,90,Clouds,overcast clouds,6054
2015-08-28 9:00:00,None,125,73,7,290,4,4,273.04,0,0,90,Mist,mist,6060
2015-08-28 10:00:00,None,123,73,2,322,3,3,290.5,0,0,75,Rain,light rain,6062
2015-08-28 11:00:00,None,39,73,2,360,4,4,289.81,0.3,0,1,Mist,mist,6063
2015-08-28 12:00:00,None,92,73,2,10,9,9,289.81,0.3,0,1,Haze,haze,6063
2015-08-28 13:00:00,None,217,73,7,276,2,2,271.86,0,0,1,Mist,mist,6067
2015-08-28 14:00:00,None,116,73,3,280,3,3,267.42,0,0,75,Clouds,broken clouds,6068
2015-08-28 15:00:00,None,195,73,2,122,3,3,289.28,0,0,90,Mist,mist,6075
2015-08-28 16:00:00,None,161,73,4,156,3,3,275.43,0,0,90,Drizzle,light intensity drizzle,6115
2015-08-28 17:00:00,None,159,73,2,315,1,1,299.9,0,0,40,Clouds,scattered clouds,6122
2015-08-28 18:00:00,None,169,73,2,140,4,4,274.56,0,0,90,Clouds,overcast clouds,6178
2015-08-28 19:00:00,None,84,73,2,285,5,5,264.15,0,0,90,Snow,light snow,6185
2015-08-28 20:00:00,None,179,73,6,340,6,6,264.82,0,0,89,Clouds,overcast clouds,6208
2015-08-28 21:00:00,None,196,73,7,307,2,2,299.6,0,0,40,Clouds,scattered clouds,6215
2015-08-28 22:00:00,None,178,73,3,260,3,3,268.97,0,0,90,Mist,mist,6219
2015-08-28 23:00:00,None,62,73,8,260,3,3,273.21,0,0,75,Clouds,broken clouds,6235
2015-08-29 0:00:00,None,266,73,3,283,1,1,299.12,0,0,1,Clear,sky is clear,6237
2015-08-29 1:00:00,None,69,73,2,150,4,4,297.47,0,0,44,Clouds,scattered clouds,6245
2015-08-29 2:00:00,None,231,73,3,110,4,4,260.08,0,0,90,Mist,mist,6256
2015-08-29 3:00:00,None,85,73,1,315,8,8,253.55,0,0,64,Clouds,broken clouds,6274
2015-08-29 3:00:00,None,55,73,1,256,4,4,290.3,0,0,20,Clouds,few clouds,6293
2015-08-29 3:00:00,None,269,73,4,190,6,6,252.77,0,0,90,Clouds,overcast clouds,6308
2015-08-29 4:00:00,None,24,73,6,150,6,6,257.94,0,0,20,Clouds,few clouds,6326
2015-08-29 4:00:00,None,125,73,7,308,1,1,297.8,0,0,1,Clear,sky is clear,6330
2015-08-29 5:00:00,None,21,73,3,360,2,2,294.08,0,0,1,Clear,sky is clear,6337
2015-08-29 6:00:00,None,10,73,4,170,8,8,287.13,0,0,90,Drizzle,light intensity drizzle,6344
2015-08-29 7:00:00,None,86,73,3,90,2,2,292.88,0,0,40,Clouds,scattered clouds,6402
2015-08-29 7:00:00,None,39,73,9,290,7,7,259.86,0,0,90,Clouds,overcast clouds,6404
2015-08-29 8:00:00,None,211,73,4,310,5,5,265.93,0,0,75,Snow,heavy snow,6416
2015-08-29 8:00:00,None,59,73,3,13,6,6,267.9,0,0,5,Clear,sky is clear,6421
2015-08-29 9:00:00,None,139,73,5,315,5,5,279.65,0,0,90,Clouds,overcast clouds,6465
2015-08-29 10:00:00,None,15,73,1,187,1,1,275.75,0,0,90,Clouds,overcast clouds,6484
2015-08-29 11:00:00,None,84,73,1,100,8,8,299.54,0,0,1,Rain,light rain,6495
2015-08-29 12:00:00,None,175,73,1,235,5,5,279.15,0,0,5,Clear,sky is clear,6514
2015-08-29 13:00:00,None,283,73,3,119,8,8,288.02,0,0,75,Rain,light rain,6518
2015-08-29 14:00:00,None,165,73,2,340,6,6,263.65,0,0,75,Clouds,broken clouds,6529
2015-08-29 15:00:00,None,277,73,2,226,1,1,300.49,0,0,90,Clouds,overcast clouds,6549
2015-08-29 16:00:00,None,214,73,3,110,8,8,292.3,0,0,20,Mist,mist,6550
2015-08-30 2:00:00,None,253,73,1,87,5,5,300.73,0,0,1,Clear,sky is clear,6579
2015-08-30 2:00:00,None,96,73,2,260,6,6,267.65,0,0,1,Clear,sky is clear,6608
2015-08-30 3:00:00,None,109,73,2,188,6,6,295.7,0,0,48,Clouds,scattered clouds,6684
2015-08-30 4:00:00,None,195,73,1,196,2,2,274.65,0,0,75,Clouds,broken clouds,6688
2015-08-30 4:00:00,None,231,73,2,290,9,9,268.53,0,0,90,Mist,mist,6710
2015-08-30 5:00:00,None,287,73,2,70,8,8,275.24,0,0,90,Clouds,overcast clouds,6749
2015-08-30 5:00:00,None,182,73,3,40,4,4,259.98,0,0,90,Mist,mist,6870
2015-08-30 6:00:00,None,51,73,3,10,5,5,251.51,0,0,1,Clear,sky is clear,6986
2015-08-30 6:00:00,None,76,73,0,0,4,4,264.42,0,0,40,Fog,fog,7067
2015-08-30 7:00:00,None,201,73,2,255,6,6,290.68,0,0,40,Clouds,scattered clouds,7083
2015-08-30 8:00:00,None,152,74,3,120,6,6,280.151,0,0,92,Rain,moderate rain,223
2015-08-30 9:00:00,None,163,74,5,340,8,8,272.29,0,0,90,Clouds,overcast clouds,233
2015-08-30 10:00:00,None,103,74,2,130,2,2,269.86,0,0,20,Clouds,few clouds,237
2015-08-30 11:00:00,None,206,74,7,320,1,1,267.63,0,0,75,Clouds,broken clouds,241
2015-08-30 12:00:00,None,104,74,5,40,4,4,273.42,0,0,90,Mist,mist,241
2015-08-30 13:00:00,None,258,74,0,0,8,8,247.81,0,0,1,Clear,sky is clear,244
2015-08-30 14:00:00,None,31,74,3,247,5,5,291.74,0.3,0,1,Rain,light rain,255
2015-08-30 15:00:00,None,63,74,1,104,1,1,276.426,0,0,48,Clouds,scattered clouds,255
2015-08-30 16:00:00,None,134,74,8,130,3,3,266.31,0,0,40,Clouds,scattered clouds,256
2015-08-30 17:00:00,None,216,74,4,130,7,7,271.79,0,0,90,Clouds,overcast clouds,258
2015-08-30 18:00:00,None,190,74,7,340,8,8,280.29,0,0,64,Clouds,broken clouds,262
2015-08-30 19:00:00,None,284,74,0,0,7,7,248.38,0,0,1,Clear,sky is clear,266
2015-08-30 20:00:00,None,171,74,2,160,8,8,271.65,0,0,90,Snow,light snow,266
2015-08-30 21:00:00,None,287,74,3,250,8,8,267.85,0,0,1,Clear,sky is clear,268
2015-08-30 22:00:00,None,150,74,2,170,3,3,279.84,0,0,1,Clear,sky is clear,268
2015-08-30 23:00:00,None,132,74,2,155,7,7,260.04,0,0,64,Clouds,broken clouds,279
2015-08-31 0:00:00,None,201,74,4,160,4,4,266.58,0,0,90,Snow,heavy snow,290
2015-08-31 1:00:00,None,65,74,4,100,6,6,269.93,0,0,93,Clouds,overcast clouds,291
2015-08-31 2:00:00,None,256,74,4,110,9,9,271.34,0,0,90,Clouds,overcast clouds,293
2015-08-31 2:00:00,None,200,74,2,316,1,1,284.17,0,0,1,Clear,sky is clear,297
2015-08-31 3:00:00,None,179,74,5,29,2,2,273.62,0,0,90,Mist,mist,300
2015-08-31 4:00:00,None,228,74,1,289,7,7,274.82,0,0,40,Rain,light rain,301
2015-08-31 5:00:00,None,43,74,3,190,2,2,257.12,0,0,75,Clouds,broken clouds,303
2015-08-31 6:00:00,None,294,74,2,160,6,6,280.1,0,0,90,Mist,mist,304
2015-08-31 7:00:00,None,45,74,1,93,1,1,278.653,0,0,64,Clouds,broken clouds,304
2015-08-31 7:00:00,None,274,74,2,170,6,6,280.02,0,0,90,Rain,moderate rain,304
2015-08-31 8:00:00,None,237,74,4,260,9,9,267.24,0,0,1,Clear,sky is clear,305
2015-08-31 9:00:00,None,76,74,4,260,2,2,250.39,0,0,1,Clear,sky is clear,310
2015-08-31 10:00:00,None,16,74,4,349,2,2,293.2,0,0,1,Fog,fog,311
2015-08-31 11:00:00,None,32,74,3,150,5,5,266.02,0,0,75,Clouds,broken clouds,317
2015-08-31 12:00:00,None,32,74,4,120,5,5,269.93,0,0,93,Clouds,overcast clouds,321
2015-08-31 13:00:00,None,281,74,0,180,4,4,266.59,0,0,90,Snow,heavy snow,322
2015-08-31 14:00:00,None,78,74,6,160,1,1,294.01,0,0,1,Haze,haze,322
2015-08-31 15:00:00,None,22,74,2,260,9,9,249.39,0,0,1,Clear,sky is clear,323
2015-08-31 16:00:00,None,275,74,7,200,4,4,260.87,0,0,1,Clear,sky is clear,323
2015-08-31 17:00:00,None,257,74,2,43,7,7,257.16,0,0,1,Clear,sky is clear,325
2015-08-31 18:00:00,None,68,74,4,255,8,8,272.55,0,0,90,Snow,light snow,325
2015-08-31 19:00:00,None,267,74,3,140,9,9,279.226,0,0,92,Rain,moderate rain,326
2015-08-31 20:00:00,None,217,74,3,165,1,1,295.14,0,0,1,Rain,light rain,327
2015-08-31 21:00:00,None,138,74,5,185,4,4,294.21,0,0,1,Clear,sky is clear,329
2015-08-31 22:00:00,None,207,74,1,134,1,1,276.426,0,0,48,Clouds,scattered clouds,329
2015-08-31 23:00:00,None,284,74,2,120,3,3,280.26,0,0,90,Rain,light rain,331
2015-08-31 23:00:00,None,106,74,1,120,8,8,280.26,0,0,90,Mist,mist,331
2015-09-01 0:00:00,None,37,74,2,130,1,1,280.26,0,0,90,Haze,haze,331
2015-09-01 1:00:00,None,142,74,1,140,8,8,280.26,0,0,90,Thunderstorm,proximity thunderstorm,331
2015-09-01 1:00:00,None,284,74,0,0,7,7,247.48,0,0,1,Clear,sky is clear,337
2015-09-01 4:00:00,None,113,74,0,202,8,8,258.02,0,0,64,Clouds,broken clouds,340
2015-09-01 4:00:00,None,51,74,5,150,2,2,247.38,0,0,1,Clear,sky is clear,341
2015-09-01 10:00:00,None,162,74,1,44,5,5,283.31,0.3,0,1,Rain,light rain,342
2015-09-01 11:00:00,None,18,74,5,300,5,5,263.53,0,0,75,Clouds,broken clouds,348
2015-09-01 12:00:00,None,233,74,4,10,5,5,272.5,0,0,90,Mist,mist,349
2015-09-01 13:00:00,None,48,74,3,280,2,2,291.24,7.37,0,90,Mist,mist,354
2015-09-01 14:00:00,None,47,74,7,350,7,7,280.28,0,0,90,Drizzle,light intensity drizzle,355
2015-09-01 15:00:00,None,280,74,3,122,3,3,290.79,10.92,0,90,Rain,heavy intensity rain,356
2015-09-01 16:00:00,None,118,74,3,120,6,6,290.79,10.92,0,90,Thunderstorm,proximity thunderstorm,356
2015-09-02 2:00:00,None,69,74,3,119,7,7,290.79,10.92,0,90,Mist,mist,356
2015-09-02 2:00:00,None,71,74,6,355,8,8,250.03,0,0,1,Haze,haze,357
2015-09-02 3:00:00,None,40,74,2,181,7,7,264.09,0,0,1,Clear,sky is clear,358
2015-09-02 3:00:00,None,39,74,3,240,1,1,268.5,0,0,1,Clear,sky is clear,359
2015-09-02 3:00:00,None,75,74,4,150,3,3,286.54,0,0,0,Clear,Sky is Clear,364
2015-09-02 6:00:00,None,272,74,4,190,5,5,251.16,0,0,1,Clear,sky is clear,365
2015-09-02 6:00:00,None,167,74,3,140,1,1,266.64,0,0,90,Clouds,overcast clouds,367
2015-09-02 7:00:00,None,170,74,3,269,7,7,271.94,0,0,90,Clouds,overcast clouds,367
2015-09-02 7:00:00,None,120,74,7,329,5,5,287.31,0,0,90,Mist,mist,369
2015-09-02 7:00:00,None,47,74,1,202,4,4,261.41,0,0,64,Clouds,broken clouds,369
2015-09-02 8:00:00,None,221,74,8,320,1,1,266.52,0,0,20,Clouds,few clouds,373
2015-09-02 8:00:00,None,146,74,0,54,8,8,289.06,0,0,8,Mist,mist,377
2015-09-02 8:00:00,None,167,74,2,230,4,4,279.54,0,0,90,Drizzle,drizzle,380
2015-09-02 8:00:00,None,143,74,2,270,6,6,291.81,0,0,92,Clouds,overcast clouds,382
2015-09-02 9:00:00,None,198,74,3,280,6,6,291.57,0.25,0,92,Rain,light rain,391
2015-09-02 9:00:00,None,174,74,0,147,2,2,294.12,0,0,56,Rain,moderate rain,392
2015-09-02 10:00:00,None,88,74,4,75,5,5,281.47,0,0,1,Clear,sky is clear,392
2015-09-02 10:00:00,None,261,74,2,260,6,6,269.48,0,0,1,Clear,sky is clear,399
2015-09-02 11:00:00,None,215,74,4,347,7,7,293.5,0,0,1,Mist,mist,404
2015-09-02 11:00:00,None,157,74,3,240,5,5,274.95,0,0,90,Mist,mist,408
2015-09-02 12:00:00,None,295,74,3,260,5,5,270.29,0,0,20,Clouds,few clouds,413
2015-09-02 12:00:00,None,27,74,3,237,8,8,293.02,0,0,1,Clear,sky is clear,414
2015-09-02 13:00:00,None,200,74,4,160,6,6,256.27,0,0,75,Clouds,broken clouds,418
2015-09-02 14:00:00,None,194,74,0,144,8,8,298.06,0,0,0,Clear,Sky is Clear,419
2015-09-02 15:00:00,None,226,74,5,340,9,9,250.4,0,0,1,Haze,haze,419
2015-09-02 16:00:00,None,97,74,4,271,7,7,286.46,0,0,0,Mist,mist,420
2015-09-02 17:00:00,None,104,74,5,40,3,3,260.24,0,0,1,Clear,sky is clear,426
2015-09-02 18:00:00,None,283,74,4,211,8,8,298.98,0,0,68,Clouds,broken clouds,426
2015-09-02 19:00:00,None,70,74,1,220,9,9,295.19,0,0,1,Mist,mist,428
2015-09-02 20:00:00,None,91,74,4,211,4,4,300.31,0.51,0,68,Rain,light rain,436
2015-09-02 21:00:00,None,87,74,0,0,2,2,273.98,0,0,90,Rain,moderate rain,438
2015-09-02 22:00:00,None,205,74,0,0,7,7,273.98,0,0,90,Mist,mist,438
2015-09-02 23:00:00,None,49,74,1,270,9,9,273.98,0,0,90,Rain,light rain,438
2015-09-03 0:00:00,None,33,74,2,301,8,8,287.23,0,0,90,Clouds,overcast clouds,439
2015-09-03 1:00:00,None,169,74,6,311,2,2,265.41,0,0,75,Mist,mist,450
2015-09-03 2:00:00,None,275,74,0,0,4,4,272.75,0,0,75,Clouds,broken clouds,453
2015-09-03 2:00:00,None,146,74,4,120,8,8,269.93,0,0,93,Clouds,overcast clouds,458
2015-09-03 3:00:00,None,48,74,2,150,3,3,267.19,0,0,90,Snow,heavy snow,470
2015-09-03 3:00:00,None,117,74,3,33,1,1,291,0,0,90,Rain,light rain,480
2015-09-03 3:00:00,None,236,74,2,300,8,8,273.02,0,0,90,Haze,haze,483
2015-09-03 4:00:00,None,78,74,4,320,5,5,272.95,0,0,90,Drizzle,light intensity drizzle,485
2015-09-03 4:00:00,None,272,74,0,0,7,7,248.38,0,0,1,Clear,sky is clear,490
2015-09-03 5:00:00,None,288,74,3,130,6,6,263.19,0,0,100,Clouds,overcast clouds,526
2015-09-03 5:00:00,None,26,74,1,154,1,1,284.73,0,0,12,Clouds,few clouds,528
2015-09-03 6:00:00,None,236,74,6,140,8,8,267.95,0,0,40,Clouds,scattered clouds,528
2015-09-03 6:00:00,None,201,74,4,270,6,6,275.08,0,0,90,Rain,light rain,530
2015-09-03 7:00:00,None,37,74,1,338,7,7,287.44,0,0,90,Mist,mist,539
2015-09-03 7:00:00,None,224,74,6,110,8,8,269.93,0,0,93,Clouds,overcast clouds,540
2015-09-03 8:00:00,None,27,74,4,178,3,3,280.24,0,0,1,Clear,sky is clear,542
2015-09-03 8:00:00,None,119,74,2,33,2,2,290.57,0,0,0,Mist,mist,553
2015-09-03 9:00:00,None,130,74,3,267,5,5,279.16,0.25,0,90,Rain,light rain,556
2015-09-03 9:00:00,None,73,74,1,170,6,6,283.35,0,0,75,Clouds,broken clouds,559
2015-09-03 10:00:00,None,46,74,6,170,7,7,272.27,0,0,1,Clear,sky is clear,568
2015-09-03 11:00:00,None,12,74,6,142,9,9,290.02,0.25,0,90,Mist,mist,581
2015-09-03 12:00:00,None,279,74,1,185,9,9,282.62,0,0,90,Drizzle,light intensity drizzle,586
2015-09-03 13:00:00,None,144,74,1,182,8,8,290.96,0,0,0,Clear,Sky is Clear,586
2015-09-03 14:00:00,None,92,74,2,5,8,8,258.75,0,0,1,Clear,sky is clear,586
2015-09-03 15:00:00,None,216,74,1,180,7,7,256.32,0,0,64,Clouds,broken clouds,594
2015-09-03 16:00:00,None,176,74,4,260,5,5,266.34,0,0,90,Mist,mist,604
2015-09-03 17:00:00,None,142,74,2,250,1,1,266.34,0,0,90,Snow,heavy snow,604
2015-09-03 18:00:00,None,88,74,1,87,9,9,283.2,0,0,1,Clear,sky is clear,615
2015-09-03 19:00:00,None,118,74,2,120,2,2,288.16,0,0,1,Clear,sky is clear,624
2015-09-03 20:00:00,None,35,74,2,150,1,1,259.06,0,0,75,Clouds,broken clouds,633
2015-09-03 21:00:00,None,176,74,3,250,9,9,250.91,0,0,100,Clouds,overcast clouds,638
2015-09-03 22:00:00,None,182,74,3,296,3,3,289.39,0,0,1,Clear,sky is clear,649
2015-09-03 23:00:00,None,40,74,6,150,8,8,257.29,0,0,90,Snow,light snow,651
2015-09-04 0:00:00,None,160,74,2,10,5,5,274.62,0,0,90,Drizzle,light intensity drizzle,657
2015-09-04 1:00:00,None,49,74,3,305,9,9,271.22,0,0,90,Mist,mist,669
2015-09-04 2:00:00,None,297,74,6,150,8,8,255.83,0,0,36,Clouds,scattered clouds,686
2015-09-04 3:00:00,None,269,74,2,180,9,9,268.9,0,0,64,Mist,mist,688
2015-09-04 4:00:00,None,90,74,2,250,3,3,278.93,0,0,90,Rain,light rain,705
2015-09-04 5:00:00,None,183,74,1,230,4,4,278.93,0,0,90,Mist,mist,705
2015-09-04 6:00:00,None,84,74,2,220,2,2,278.93,0,0,90,Rain,moderate rain,705
2015-09-04 7:00:00,None,51,74,2,220,4,4,278.93,0,0,90,Drizzle,light intensity drizzle,705
2015-09-04 8:00:00,None,106,74,5,277,8,8,284.89,0,0,75,Clouds,broken clouds,707
2015-09-04 9:00:00,None,176,74,5,252,7,7,264.28,0,0,1,Clear,sky is clear,707
2015-09-04 10:00:00,None,207,74,2,5,5,5,259.95,0,0,1,Clear,sky is clear,720
2015-09-04 11:00:00,None,112,74,4,50,3,3,259.88,0,0,1,Clear,sky is clear,726
2015-09-04 12:00:00,None,56,74,0,202,2,2,262.64,0,0,64,Snow,light snow,728
2015-09-04 13:00:00,None,175,74,3,93,3,3,285.24,0,0,32,Clouds,scattered clouds,739
2015-09-04 14:00:00,None,27,74,3,310,6,6,278.28,0,0,75,Rain,light rain,742
2015-09-04 15:00:00,None,11,74,5,150,4,4,247.13,0,0,1,Clear,sky is clear,744
2015-09-04 16:00:00,None,114,74,5,260,3,3,266.73,0,0,1,Clear,sky is clear,748
2015-09-04 17:00:00,None,111,74,6,10,1,1,266.82,0,0,90,Clouds,overcast clouds,749
2015-09-04 18:00:00,None,191,74,0,0,5,5,247.15,0,0,1,Clear,sky is clear,754
2015-09-04 19:00:00,None,218,74,6,120,7,7,269.93,0,0,93,Clouds,overcast clouds,759
2015-09-04 20:00:00,None,225,74,4,177,4,4,296.26,0,0,1,Clear,sky is clear,759
2015-09-04 21:00:00,None,269,74,2,5,9,9,259.22,0,0,1,Clear,sky is clear,770
2015-09-04 22:00:00,None,16,74,1,309,7,7,285.21,0.42,0,1,Mist,mist,773
2015-09-04 23:00:00,None,216,74,4,338,9,9,296.79,0,0,75,Thunderstorm,thunderstorm,773
2015-09-05 0:00:00,None,66,74,0,0,9,9,270.92,0,0,90,Snow,heavy snow,782
2015-09-05 1:00:00,None,39,74,1,80,1,1,278.653,0,0,64,Clouds,broken clouds,787
2015-09-05 2:00:00,None,260,74,4,310,9,9,263.41,0,0,20,Clouds,few clouds,795
2015-09-05 3:00:00,None,230,74,1,180,9,9,293.57,0.89,0,90,Rain,moderate rain,817
2015-09-05 4:00:00,None,250,74,1,6,3,3,290.55,0,0,0,Mist,mist,830
2015-09-05 5:00:00,None,181,74,3,360,3,3,260.39,0,0,90,Snow,heavy snow,833
2015-09-05 6:00:00,None,254,74,2,190,1,1,271.86,0,0,1,Clear,sky is clear,841
2015-09-05 6:00:00,None,214,74,6,300,8,8,290.88,0,0,20,Rain,moderate rain,842
2015-09-05 7:00:00,None,240,74,3,340,6,6,281.72,0,0,1,Clear,sky is clear,862
2015-09-05 7:00:00,None,45,74,0,45,7,7,290.51,0,0,0,Clear,Sky is Clear,869
2015-09-05 8:00:00,None,108,74,3,268,3,3,272.48,0,0,90,Fog,fog,869
2015-09-05 8:00:00,None,267,74,2,150,4,4,271.51,0,0,90,Clouds,overcast clouds,870
2015-09-05 9:00:00,None,151,74,3,282,8,8,279.22,0,0,90,Rain,moderate rain,876
2015-09-05 9:00:00,None,217,74,4,194,3,3,273.86,0,0,90,Snow,snow,904
2015-09-05 10:00:00,None,122,74,4,203,6,6,273.86,0,0,90,Mist,mist,904
2015-09-05 11:00:00,None,109,74,4,60,6,6,259.78,0,0,1,Clear,sky is clear,910
2015-09-05 12:00:00,None,113,74,0,0,8,8,271.57,0,0,90,Clouds,overcast clouds,919
2015-09-05 13:00:00,None,249,74,0,0,4,4,249.64,0,0,1,Clear,sky is clear,924
2015-09-05 14:00:00,None,250,74,3,120,2,2,270.97,0,0,40,Clouds,scattered clouds,925
2015-09-05 15:00:00,None,158,74,3,110,9,9,286.02,0,0,0,Clear,Sky is Clear,935
2015-09-05 16:00:00,None,229,74,0,0,4,4,269.58,0,0,64,Clouds,broken clouds,940
2015-09-05 17:00:00,None,91,74,3,160,5,5,292.82,3.94,0,8,Rain,moderate rain,941
2015-09-05 18:00:00,None,297,74,5,250,3,3,269.53,0,0,1,Clear,sky is clear,956
2015-09-05 19:00:00,None,160,74,6,20,4,4,273.75,0,0,90,Mist,mist,977
2015-09-05 20:00:00,None,143,74,5,150,9,9,266.44,0,0,1,Clear,sky is clear,985
2015-09-05 21:00:00,None,294,74,7,329,6,6,287.4,0,0,90,Mist,mist,1005
2015-09-05 22:00:00,None,234,74,3,241,7,7,278.94,0.25,0,90,Rain,light rain,1005
2015-09-05 23:00:00,None,134,74,2,120,1,1,288.76,0,0,1,Clear,sky is clear,1008
2015-09-06 0:00:00,None,105,74,2,180,5,5,289.47,0,0,0,Clear,Sky is Clear,1023
2015-09-06 1:00:00,None,249,74,3,127,4,4,290.14,1.78,0,90,Rain,moderate rain,1050
2015-09-06 2:00:00,None,94,74,3,169,4,4,288.15,1.72,0,92,Rain,moderate rain,1053
2015-09-06 3:00:00,None,93,74,2,330,3,3,246.52,0,0,20,Clouds,few clouds,1070
